GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
1022300185,1611661329,Sky,CHI,Chicago,Starters,146.000000:49,17,47,0.362,3,15,0.2,6,10,0.6,11,18,29,11,3,6,12,13,43
1022300185,1611661329,Sky,CHI,Chicago,Bench,53.000000:11,10,21,0.476,2,5,0.4,2,2,1.0,3,7,10,3,0,0,4,7,24
1022300185,1611661330,Dream,ATL,Atlanta,Starters,154.000000:20,24,56,0.429,4,12,0.333,18,20,0.9,3,20,23,17,2,2,5,10,70
1022300185,1611661330,Dream,ATL,Atlanta,Bench,45.000000:40,4,13,0.308,0,2,0.0,0,0,0.0,4,4,8,6,1,0,1,2,8
1022300011,1611661324,Lynx,MIN,Minnesota,Starters,143.000000:38,19,48,0.396,5,15,0.333,9,12,0.75,8,16,24,18,6,1,10,19,52
1022300011,1611661324,Lynx,MIN,Minnesota,Bench,53.000000:40,9,17,0.529,0,4,0.0,2,3,0.667,2,7,9,5,4,0,3,4,20
1022300011,1611661330,Dream,ATL,Atlanta,Starters,135.000000:08,18,48,0.375,6,18,0.333,13,15,0.867,7,14,21,15,5,6,9,9,55
1022300011,1611661330,Dream,ATL,Atlanta,Bench,55.000000:06,10,19,0.526,1,5,0.2,5,5,1.0,2,6,8,4,0,0,6,5,26
1022300029,1611661317,Mercury,PHO,Phoenix,Starters,150.000000:20,23,42,0.548,4,14,0.286,17,21,0.81,5,15,20,13,3,4,14,19,67
1022300029,1611661317,Mercury,PHO,Phoenix,Bench,56.000000:56,9,17,0.529,4,8,0.5,0,0,0.0,0,8,8,7,0,1,5,3,22
1022300029,1611661320,Sparks,LAS,Los Angeles,Starters,166.000000:38,29,60,0.483,5,19,0.263,13,14,0.929,7,17,24,15,7,1,9,14,76
1022300029,1611661320,Sparks,LAS,Los Angeles,Bench,58.000000:22,8,15,0.533,3,5,0.6,4,5,0.8,1,4,5,7,1,1,4,8,23
1022300127,1611661328,Storm,SEA,Seattle,Starters,128.000000:50,13,38,0.342,4,14,0.286,6,15,0.4,4,17,21,11,6,4,11,9,36
1022300127,1611661328,Storm,SEA,Seattle,Bench,71.000000:10,11,24,0.458,3,12,0.25,2,3,0.667,2,10,12,5,4,0,7,7,27
1022300127,1611661319,Aces,LVA,Las Vegas,Starters,161.000000:50,26,57,0.456,5,14,0.357,14,19,0.737,5,28,33,17,13,4,11,14,71
1022300127,1611661319,Aces,LVA,Las Vegas,Bench,38.000000:10,3,9,0.333,2,4,0.5,0,0,0.0,2,5,7,2,3,0,3,5,8
1022300157,1611661325,Fever,IND,Indiana,Starters,133.000000:10,18,43,0.419,5,18,0.278,14,16,0.875,6,11,17,12,8,2,11,15,55
1022300157,1611661325,Fever,IND,Indiana,Bench,66.000000:50,4,14,0.286,2,5,0.4,7,8,0.875,4,4,8,3,2,2,8,6,17
1022300157,1611661323,Sun,CON,Connecticut,Starters,127.000000:22,21,42,0.5,5,15,0.333,11,12,0.917,4,16,20,16,5,2,11,11,58
1022300157,1611661323,Sun,CON,Connecticut,Bench,72.000000:38,10,21,0.476,4,7,0.571,6,7,0.857,6,6,12,5,3,1,5,10,30
1022300045,1611661322,Mystics,WAS,Washington,Starters,137.000000:49,19,49,0.388,3,15,0.2,13,16,0.813,7,20,27,14,6,2,11,9,54
1022300045,1611661322,Mystics,WAS,Washington,Bench,51.000000:29,7,15,0.467,3,6,0.5,2,2,1.0,5,4,9,4,1,1,2,7,19
1022300045,1611661328,Storm,SEA,Seattle,Starters,117.000000:24,16,30,0.533,3,8,0.375,7,8,0.875,0,14,14,10,1,3,8,6,42
1022300045,1611661328,Storm,SEA,Seattle,Bench,82.000000:36,9,31,0.29,3,13,0.231,3,6,0.5,2,14,16,7,4,3,8,9,24
1022300044,1611661320,Sparks,LAS,Los Angeles,Starters,141.000000:41,23,54,0.426,0,9,0.0,14,18,0.778,7,24,31,15,10,0,9,5,60
1022300044,1611661320,Sparks,LAS,Los Angeles,Bench,58.000000:19,5,19,0.263,3,11,0.273,4,4,1.0,3,8,11,1,0,1,1,4,17
1022300044,1611661329,Sky,CHI,Chicago,Starters,152.000000:22,24,53,0.453,4,15,0.267,3,6,0.5,6,26,32,12,7,10,14,15,55
1022300044,1611661329,Sky,CHI,Chicago,Bench,47.000000:39,3,14,0.214,0,8,0.0,1,2,0.5,1,1,2,3,3,0,2,4,7
1022300068,1611661324,Lynx,MIN,Minnesota,Starters,132.000000:52,20,47,0.426,5,20,0.25,8,13,0.615,4,22,26,7,11,1,6,11,53
1022300068,1611661324,Lynx,MIN,Minnesota,Bench,67.000000:08,6,20,0.3,1,5,0.2,1,1,1.0,2,7,9,13,1,0,4,3,14
1022300068,1611661320,Sparks,LAS,Los Angeles,Starters,149.000000:22,17,44,0.386,7,18,0.389,7,10,0.7,2,24,26,11,3,3,10,16,48
1022300068,1611661320,Sparks,LAS,Los Angeles,Bench,50.000000:38,6,18,0.333,1,8,0.125,0,0,0.0,2,9,11,3,1,0,7,4,13
1022300070,1611661317,Mercury,PHO,Phoenix,Starters,141.000000:22,25,53,0.472,5,15,0.333,9,9,1.0,3,8,11,14,2,1,6,20,64
1022300070,1611661317,Mercury,PHO,Phoenix,Bench,28.000000:40,2,7,0.286,0,2,0.0,1,1,1.0,1,2,3,1,0,0,2,1,5
1022300070,1611661319,Aces,LVA,Las Vegas,Starters,129.000000:32,30,47,0.638,10,18,0.556,13,19,0.684,7,14,21,25,3,3,7,10,83
1022300070,1611661319,Aces,LVA,Las Vegas,Bench,70.000000:28,6,18,0.333,1,5,0.2,3,4,0.75,1,10,11,4,1,0,2,6,16
1022300238,1611661322,Mystics,WAS,Washington,Starters,129.000000:27,22,46,0.478,5,16,0.313,16,19,0.842,4,16,20,19,6,2,5,9,65
1022300238,1611661322,Mystics,WAS,Washington,Bench,32.000000:24,6,11,0.545,2,4,0.5,0,0,0.0,1,2,3,0,0,0,2,3,14
1022300238,1611661313,Liberty,NYL,New York,Starters,155.000000:47,25,59,0.424,8,26,0.308,12,12,1.0,6,19,25,16,4,1,8,9,70
1022300238,1611661313,Liberty,NYL,New York,Bench,44.000000:13,5,15,0.333,4,11,0.364,4,4,1.0,5,6,11,3,1,1,2,5,18
1022300132,1611661324,Lynx,MIN,Minnesota,Starters,140.000000:48,23,54,0.426,6,21,0.286,3,4,0.75,5,21,26,14,5,5,10,14,55
1022300132,1611661324,Lynx,MIN,Minnesota,Bench,59.000000:12,9,21,0.429,2,6,0.333,6,6,1.0,3,7,10,3,0,0,5,6,26
1022300132,1611661319,Aces,LVA,Las Vegas,Starters,147.000000:27,30,53,0.566,5,15,0.333,18,24,0.75,2,26,28,21,6,1,10,4,83
1022300132,1611661319,Aces,LVA,Las Vegas,Bench,52.000000:33,6,16,0.375,3,11,0.273,0,0,0.0,2,4,6,4,2,0,3,8,15
1022300054,1611661328,Storm,SEA,Seattle,Starters,146.000000:23,21,49,0.429,6,17,0.353,13,19,0.684,7,24,31,14,8,5,8,10,61
1022300054,1611661328,Storm,SEA,Seattle,Bench,53.000000:37,8,22,0.364,6,13,0.462,0,0,0.0,3,4,7,7,4,0,1,5,22
1022300054,1611661317,Mercury,PHO,Phoenix,Starters,120.000000:21,18,46,0.391,4,14,0.286,8,9,0.889,2,14,16,9,3,2,13,11,48
1022300054,1611661317,Mercury,PHO,Phoenix,Bench,70.000000:38,7,14,0.5,2,5,0.4,5,6,0.833,1,13,14,10,1,1,1,6,21
1022300186,1611661317,Mercury,PHO,Phoenix,Starters,140.000000:50,21,56,0.375,4,20,0.2,7,9,0.778,7,22,29,14,3,3,10,8,53
1022300186,1611661317,Mercury,PHO,Phoenix,Bench,30.000000:06,2,11,0.182,0,3,0.0,0,0,0.0,0,2,2,2,1,0,2,2,4
1022300186,1611661313,Liberty,NYL,New York,Starters,135.000000:17,23,52,0.442,5,19,0.263,9,11,0.818,5,26,31,12,8,3,9,7,60
1022300186,1611661313,Liberty,NYL,New York,Bench,55.000000:38,9,18,0.5,5,9,0.556,0,0,0.0,3,4,7,4,2,1,3,3,23
1022300105,1611661319,Aces,LVA,Las Vegas,Starters,162.000000:44,27,56,0.482,10,24,0.417,14,17,0.824,2,17,19,13,5,3,17,10,78
1022300105,1611661319,Aces,LVA,Las Vegas,Bench,37.000000:16,0,4,0.0,0,2,0.0,0,0,0.0,3,3,6,1,2,1,0,4,0
1022300105,1611661321,Wings,DAL,Dallas,Starters,175.000000:57,31,63,0.492,3,13,0.231,10,14,0.714,9,24,33,18,12,4,14,15,75
1022300190,1611661323,Sun,CON,Connecticut,Starters,165.000000:26,22,47,0.468,6,18,0.333,17,21,0.81,4,22,26,20,5,5,8,12,67
1022300190,1611661323,Sun,CON,Connecticut,Bench,34.000000:34,5,10,0.5,1,3,0.333,1,2,0.5,1,6,7,1,3,0,3,6,12
1022300190,1611661329,Sky,CHI,Chicago,Starters,157.000000:10,23,52,0.442,2,16,0.125,12,17,0.706,7,15,22,18,4,2,9,13,60
1022300190,1611661329,Sky,CHI,Chicago,Bench,42.000000:50,3,11,0.273,1,5,0.2,6,8,0.75,0,3,3,3,1,1,1,5,13
1022300195,1611661328,Storm,SEA,Seattle,Starters,140.000000:10,20,50,0.4,5,14,0.357,13,19,0.684,12,18,30,18,0,1,9,10,58
1022300195,1611661328,Storm,SEA,Seattle,Bench,59.000000:50,7,21,0.333,2,6,0.333,5,6,0.833,3,7,10,4,2,1,3,6,21
1022300195,1611661329,Sky,CHI,Chicago,Starters,126.000000:47,25,50,0.5,4,13,0.308,9,11,0.818,9,18,27,10,8,3,2,12,63
1022300195,1611661329,Sky,CHI,Chicago,Bench,73.000000:13,14,27,0.519,5,12,0.417,6,8,0.75,2,7,9,10,3,1,2,9,39
1022300004,1611661317,Mercury,PHO,Phoenix,Starters,140.000000:55,19,42,0.452,5,17,0.294,13,15,0.867,5,23,28,15,1,8,17,14,56
1022300004,1611661317,Mercury,PHO,Phoenix,Bench,31.000000:01,4,11,0.364,1,1,1.0,1,2,0.5,1,2,3,3,1,0,2,3,10
1022300004,1611661320,Sparks,LAS,Los Angeles,Starters,124.000000:17,20,51,0.392,5,15,0.333,11,12,0.917,7,14,21,15,9,2,5,11,56
1022300004,1611661320,Sparks,LAS,Los Angeles,Bench,75.000000:44,9,22,0.409,4,7,0.571,16,17,0.941,4,7,11,5,1,0,1,8,38
1022300199,1611661328,Storm,SEA,Seattle,Starters,147.000000:27,25,56,0.446,9,23,0.391,15,20,0.75,7,18,25,8,6,4,6,16,74
1022300199,1611661328,Storm,SEA,Seattle,Bench,52.000000:33,3,11,0.273,2,5,0.4,4,5,0.8,1,5,6,7,3,2,5,9,12
1022300199,1611661325,Fever,IND,Indiana,Starters,149.000000:48,20,49,0.408,7,17,0.412,22,29,0.759,6,17,23,12,2,5,10,13,69
1022300199,1611661325,Fever,IND,Indiana,Bench,42.000000:35,7,13,0.538,2,5,0.4,1,1,1.0,1,5,6,6,3,1,2,4,17
1022300012,1611661319,Aces,LVA,Las Vegas,Starters,161.000000:35,27,52,0.519,8,18,0.444,22,27,0.815,4,24,28,17,8,4,20,13,84
1022300012,1611661319,Aces,LVA,Las Vegas,Bench,38.000000:25,4,7,0.571,2,5,0.4,0,1,0.0,1,8,9,1,0,2,0,3,10
1022300012,1611661320,Sparks,LAS,Los Angeles,Starters,147.000000:28,24,58,0.414,4,10,0.4,12,18,0.667,5,18,23,20,15,2,8,15,64
1022300012,1611661320,Sparks,LAS,Los Angeles,Bench,52.000000:32,8,18,0.444,3,9,0.333,2,2,1.0,1,6,7,3,1,2,3,7,21
1022300001,1611661325,Fever,IND,Indiana,Starters,142.000000:14,16,47,0.34,4,18,0.222,8,15,0.533,6,18,24,12,7,2,14,16,44
1022300001,1611661325,Fever,IND,Indiana,Bench,57.000000:46,6,19,0.316,2,6,0.333,3,4,0.75,2,9,11,3,2,3,5,8,17
1022300001,1611661323,Sun,CON,Connecticut,Starters,153.000000:34,20,55,0.364,3,13,0.231,19,24,0.792,8,26,34,11,8,4,13,14,62
1022300001,1611661323,Sun,CON,Connecticut,Bench,32.000000:34,1,10,0.1,1,4,0.25,2,2,1.0,3,4,7,4,2,0,2,5,5
1022300228,1611661328,Storm,SEA,Seattle,Starters,143.000000:40,16,48,0.333,5,17,0.294,16,18,0.889,5,16,21,10,4,5,9,10,53
1022300228,1611661328,Storm,SEA,Seattle,Bench,56.000000:20,6,13,0.462,1,3,0.333,2,2,1.0,1,8,9,2,0,1,3,4,15
1022300228,1611661330,Dream,ATL,Atlanta,Starters,157.000000:05,29,64,0.453,1,11,0.091,10,12,0.833,7,25,32,17,3,3,5,12,69
1022300228,1611661330,Dream,ATL,Atlanta,Bench,40.000000:41,4,8,0.5,2,3,0.667,0,0,0.0,1,4,5,7,0,0,4,7,10
1022300025,1611661324,Lynx,MIN,Minnesota,Starters,176.000000:29,23,50,0.46,4,13,0.308,22,26,0.846,8,20,28,14,3,3,12,15,72
1022300025,1611661324,Lynx,MIN,Minnesota,Bench,23.000000:32,4,10,0.4,4,6,0.667,0,0,0.0,1,3,4,2,1,0,2,3,12
1022300025,1611661323,Sun,CON,Connecticut,Starters,155.000000:46,28,59,0.475,5,19,0.263,8,8,1.0,8,12,20,26,4,3,9,13,69
1022300025,1611661323,Sun,CON,Connecticut,Bench,44.000000:14,8,12,0.667,2,4,0.5,2,3,0.667,1,8,9,1,1,1,2,5,20
1022300003,1611661324,Lynx,MIN,Minnesota,Starters,137.000000:06,15,46,0.326,3,18,0.167,13,16,0.813,6,23,29,14,7,5,14,9,46
1022300003,1611661324,Lynx,MIN,Minnesota,Bench,62.000000:54,6,17,0.353,3,6,0.5,5,5,1.0,5,6,11,2,1,3,6,1,20
1022300003,1611661329,Sky,CHI,Chicago,Starters,131.000000:37,21,52,0.404,4,14,0.286,4,4,1.0,6,20,26,17,7,4,11,9,50
1022300003,1611661329,Sky,CHI,Chicago,Bench,68.000000:23,10,20,0.5,5,10,0.5,2,2,1.0,1,8,9,6,7,4,1,10,27
1022300220,1611661313,Liberty,NYL,New York,Starters,150.000000:03,29,60,0.483,8,23,0.348,6,9,0.667,7,25,32,21,12,5,10,5,72
1022300220,1611661313,Liberty,NYL,New York,Bench,49.000000:57,5,12,0.417,2,4,0.5,2,2,1.0,3,5,8,2,0,0,4,4,14
1022300220,1611661329,Sky,CHI,Chicago,Starters,140.000000:44,18,49,0.367,5,14,0.357,5,6,0.833,5,16,21,13,6,2,11,9,46
1022300220,1611661329,Sky,CHI,Chicago,Bench,59.000000:17,9,23,0.391,3,9,0.333,2,2,1.0,2,8,10,2,1,1,4,1,23
1022300197,1611661317,Mercury,PHO,Phoenix,Starters,130.000000:43,16,43,0.372,2,13,0.154,6,8,0.75,4,16,20,14,4,4,8,15,40
1022300197,1611661317,Mercury,PHO,Phoenix,Bench,33.000000:18,2,8,0.25,1,3,0.333,0,0,0.0,0,1,1,5,0,0,3,2,5
1022300197,1611661320,Sparks,LAS,Los Angeles,Starters,124.000000:51,24,42,0.571,6,11,0.545,5,8,0.625,5,13,18,18,5,4,4,6,59
1022300197,1611661320,Sparks,LAS,Los Angeles,Bench,75.000000:09,10,21,0.476,4,6,0.667,8,11,0.727,3,9,12,6,3,1,3,12,32
1022300041,1611661313,Liberty,NYL,New York,Starters,140.000000:31,26,54,0.481,13,24,0.542,23,25,0.92,4,21,25,22,4,7,9,11,88
1022300041,1611661313,Liberty,NYL,New York,Bench,51.000000:38,7,19,0.368,1,5,0.2,1,1,1.0,5,7,12,1,5,2,0,6,16
1022300041,1611661330,Dream,ATL,Atlanta,Starters,131.000000:59,18,42,0.429,6,14,0.429,11,16,0.688,4,19,23,8,3,1,9,14,53
1022300041,1611661330,Dream,ATL,Atlanta,Bench,68.000000:01,12,25,0.48,3,6,0.5,3,6,0.5,1,10,11,9,0,2,8,7,30
1022300022,1611661325,Fever,IND,Indiana,Starters,138.000000:45,25,56,0.446,4,17,0.235,11,13,0.846,9,17,26,13,4,3,8,12,65
1022300022,1611661325,Fever,IND,Indiana,Bench,61.000000:15,6,17,0.353,0,4,0.0,1,1,1.0,1,10,11,3,1,3,2,9,13
1022300022,1611661323,Sun,CON,Connecticut,Starters,161.000000:07,26,57,0.456,5,13,0.385,16,22,0.727,11,24,35,21,3,1,8,11,73
1022300022,1611661323,Sun,CON,Connecticut,Bench,38.000000:53,3,15,0.2,2,8,0.25,0,0,0.0,3,7,10,1,0,3,3,5,8
1022300065,1611661320,Sparks,LAS,Los Angeles,Starters,145.000000:00,19,53,0.358,3,15,0.2,14,15,0.933,8,21,29,15,5,2,13,7,55
1022300065,1611661320,Sparks,LAS,Los Angeles,Bench,55.000000:00,9,15,0.6,1,4,0.25,0,0,0.0,2,3,5,3,0,0,2,7,19
1022300065,1611661323,Sun,CON,Connecticut,Starters,151.000000:31,28,51,0.549,4,11,0.364,5,7,0.714,1,23,24,22,8,3,9,13,65
1022300065,1611661323,Sun,CON,Connecticut,Bench,48.000000:29,6,13,0.462,2,4,0.5,4,4,1.0,1,4,5,2,3,1,3,5,18
1022300227,1611661322,Mystics,WAS,Washington,Starters,141.000000:58,32,53,0.604,10,16,0.625,9,9,1.0,0,23,23,23,5,1,5,8,83
1022300227,1611661322,Mystics,WAS,Washington,Bench,45.000000:08,5,9,0.556,3,7,0.429,0,0,0.0,1,1,2,3,0,3,2,3,13
1022300227,1611661317,Mercury,PHO,Phoenix,Starters,135.000000:58,19,43,0.442,3,7,0.429,13,18,0.722,3,15,18,18,3,0,10,5,54
1022300227,1611661317,Mercury,PHO,Phoenix,Bench,29.000000:44,3,8,0.375,2,5,0.4,0,0,0.0,0,3,3,0,1,0,0,3,8
1022300052,1611661322,Mystics,WAS,Washington,Starters,134.000000:13,15,43,0.349,3,13,0.231,13,16,0.813,5,18,23,13,2,4,9,11,46
1022300052,1611661322,Mystics,WAS,Washington,Bench,54.000000:44,5,18,0.278,4,12,0.333,0,0,0.0,0,3,3,2,1,0,3,6,14
1022300052,1611661325,Fever,IND,Indiana,Starters,136.000000:56,24,48,0.5,3,13,0.231,12,15,0.8,8,21,29,11,4,1,9,15,63
1022300052,1611661325,Fever,IND,Indiana,Bench,63.000000:04,8,20,0.4,1,4,0.25,7,9,0.778,6,11,17,6,1,1,3,6,24
1022300196,1611661324,Lynx,MIN,Minnesota,Starters,139.000000:57,24,51,0.471,6,15,0.4,12,15,0.8,3,15,18,13,6,0,11,13,66
1022300196,1611661324,Lynx,MIN,Minnesota,Bench,60.000000:03,10,19,0.526,5,10,0.5,0,0,0.0,5,5,10,13,3,2,3,6,25
1022300196,1611661321,Wings,DAL,Dallas,Starters,171.000000:37,31,73,0.425,8,22,0.364,10,13,0.769,13,22,35,17,8,2,17,16,80
1022300196,1611661321,Wings,DAL,Dallas,Bench,18.000000:03,1,2,0.5,0,1,0.0,2,3,0.667,0,1,1,1,0,0,1,1,4
1022300020,1611661324,Lynx,MIN,Minnesota,Starters,137.000000:31,19,45,0.422,3,9,0.333,14,17,0.824,7,25,32,14,3,2,9,12,55
1022300020,1611661324,Lynx,MIN,Minnesota,Bench,62.000000:29,7,26,0.269,4,12,0.333,0,0,0.0,1,7,8,2,1,0,4,6,18
1022300020,1611661319,Aces,LVA,Las Vegas,Starters,150.000000:11,26,58,0.448,9,27,0.333,16,17,0.941,3,22,25,21,9,3,9,10,77
1022300020,1611661319,Aces,LVA,Las Vegas,Bench,49.000000:49,6,14,0.429,5,12,0.417,0,0,0.0,1,10,11,4,0,4,1,10,17
1022300085,1611661320,Sparks,LAS,Los Angeles,Starters,130.000000:50,16,41,0.39,4,8,0.5,12,16,0.75,2,22,24,13,8,4,12,13,48
1022300085,1611661320,Sparks,LAS,Los Angeles,Bench,69.000000:11,6,22,0.273,0,5,0.0,3,3,1.0,6,4,10,4,2,1,4,10,15
1022300085,1611661329,Sky,CHI,Chicago,Starters,153.000000:16,24,51,0.471,7,14,0.5,10,19,0.526,8,22,30,11,5,7,9,12,65
1022300085,1611661329,Sky,CHI,Chicago,Bench,46.000000:44,6,15,0.4,2,7,0.286,1,2,0.5,1,4,5,5,1,0,3,5,15
1022300174,1611661313,Liberty,NYL,New York,Starters,149.000000:49,28,53,0.528,11,19,0.579,7,10,0.7,4,24,28,27,6,4,10,11,74
1022300174,1611661313,Liberty,NYL,New York,Bench,38.000000:51,5,9,0.556,2,5,0.4,1,2,0.5,0,5,5,1,3,0,3,1,13
1022300174,1611661329,Sky,CHI,Chicago,Starters,149.000000:00,23,54,0.426,6,18,0.333,5,6,0.833,6,19,25,17,5,1,13,11,57
1022300174,1611661329,Sky,CHI,Chicago,Bench,46.000000:21,6,16,0.375,1,6,0.167,3,3,1.0,1,7,8,4,2,1,4,1,16
1022300230,1611661325,Fever,IND,Indiana,Starters,152.000000:49,19,51,0.373,4,13,0.308,8,12,0.667,6,18,24,10,9,2,9,15,50
1022300230,1611661325,Fever,IND,Indiana,Bench,38.000000:58,2,10,0.2,0,4,0.0,1,2,0.5,0,1,1,1,0,1,2,5,5
1022300230,1611661323,Sun,CON,Connecticut,Starters,123.000000:34,19,38,0.5,7,16,0.438,7,10,0.7,5,21,26,16,4,3,12,9,52
1022300230,1611661323,Sun,CON,Connecticut,Bench,76.000000:26,10,20,0.5,0,3,0.0,4,7,0.571,1,10,11,3,2,2,5,8,24
1022300039,1611661317,Mercury,PHO,Phoenix,Starters,126.000000:39,24,57,0.421,6,22,0.273,9,12,0.75,3,12,15,11,7,4,13,18,63
1022300039,1611661317,Mercury,PHO,Phoenix,Bench,69.000000:33,6,12,0.5,1,4,0.25,1,1,1.0,1,9,10,14,3,2,2,7,14
1022300039,1611661321,Wings,DAL,Dallas,Starters,150.000000:33,23,60,0.383,4,22,0.182,17,21,0.81,9,28,37,7,5,4,15,16,67
1022300039,1611661321,Wings,DAL,Dallas,Bench,42.000000:56,7,16,0.438,0,1,0.0,3,6,0.5,6,5,11,6,1,0,2,1,17
1022300179,1611661328,Storm,SEA,Seattle,Starters,126.000000:45,22,44,0.5,4,9,0.444,5,6,0.833,5,16,21,11,3,4,12,6,53
1022300179,1611661328,Storm,SEA,Seattle,Bench,73.000000:15,10,18,0.556,3,6,0.5,5,5,1.0,2,15,17,5,1,1,4,4,28
1022300179,1611661317,Mercury,PHO,Phoenix,Starters,154.000000:35,28,58,0.483,4,18,0.222,4,7,0.571,8,16,24,16,8,4,6,10,64
1022300179,1611661317,Mercury,PHO,Phoenix,Bench,,,,,,,,,,,,,,,,,,,
1022300009,1611661317,Mercury,PHO,Phoenix,Starters,139.000000:49,18,45,0.4,4,14,0.286,15,18,0.833,1,16,17,12,3,7,12,16,55
1022300009,1611661317,Mercury,PHO,Phoenix,Bench,30.000000:17,5,9,0.556,1,1,1.0,2,4,0.5,0,1,1,2,2,0,2,0,13
1022300009,1611661329,Sky,CHI,Chicago,Starters,149.000000:59,23,54,0.426,5,10,0.5,7,11,0.636,8,22,30,18,3,1,8,12,58
1022300009,1611661329,Sky,CHI,Chicago,Bench,37.000000:21,3,13,0.231,1,5,0.2,6,8,0.75,1,3,4,1,1,2,3,8,13
1022300122,1611661322,Mystics,WAS,Washington,Starters,143.000000:24,18,49,0.367,4,19,0.211,10,14,0.714,5,18,23,20,6,3,10,13,50
1022300122,1611661322,Mystics,WAS,Washington,Bench,36.000000:50,6,11,0.545,4,6,0.667,0,0,0.0,0,4,4,1,0,0,1,3,16
1022300122,1611661325,Fever,IND,Indiana,Starters,139.000000:21,19,43,0.442,4,13,0.308,15,18,0.833,6,15,21,17,6,0,9,15,57
1022300122,1611661325,Fever,IND,Indiana,Bench,60.000000:39,9,21,0.429,4,11,0.364,3,3,1.0,0,11,11,5,1,0,5,5,25
1022300124,1611661323,Sun,CON,Connecticut,Starters,162.000000:16,25,60,0.417,9,19,0.474,11,14,0.786,5,20,25,18,11,9,11,15,70
1022300124,1611661323,Sun,CON,Connecticut,Bench,37.000000:44,4,8,0.5,2,4,0.5,2,4,0.5,2,6,8,2,2,0,4,6,12
1022300124,1611661330,Dream,ATL,Atlanta,Starters,142.000000:55,20,46,0.435,6,13,0.462,12,15,0.8,6,21,27,12,4,3,15,13,58
1022300124,1611661330,Dream,ATL,Atlanta,Bench,49.000000:40,5,17,0.294,1,5,0.2,1,2,0.5,3,7,10,3,3,1,6,6,12
1022300062,1611661317,Mercury,PHO,Phoenix,Starters,137.000000:18,23,48,0.479,7,16,0.438,6,9,0.667,4,9,13,14,6,0,7,14,59
1022300062,1611661317,Mercury,PHO,Phoenix,Bench,62.000000:42,4,16,0.25,0,6,0.0,4,4,1.0,4,10,14,2,2,0,5,10,12
1022300062,1611661313,Liberty,NYL,New York,Starters,138.000000:18,21,46,0.457,7,20,0.35,18,20,0.9,9,21,30,20,6,3,12,8,67
1022300062,1611661313,Liberty,NYL,New York,Bench,61.000000:42,9,16,0.563,2,6,0.333,2,4,0.5,3,6,9,5,0,1,4,5,22
1022300112,1611661329,Sky,CHI,Chicago,Starters,154.000000:12,27,59,0.458,4,15,0.267,9,14,0.643,7,19,26,18,2,6,7,13,67
1022300112,1611661329,Sky,CHI,Chicago,Bench,45.000000:48,3,14,0.214,2,7,0.286,2,2,1.0,1,3,4,2,0,0,3,3,10
1022300112,1611661330,Dream,ATL,Atlanta,Starters,153.000000:05,32,64,0.5,6,15,0.4,10,13,0.769,7,22,29,17,7,5,8,12,80
1022300112,1611661330,Dream,ATL,Atlanta,Bench,46.000000:55,3,11,0.273,0,1,0.0,2,2,1.0,6,7,13,7,1,0,2,5,8
1022300164,1611661322,Mystics,WAS,Washington,Starters,154.000000:39,23,47,0.489,5,9,0.556,12,19,0.632,1,14,15,19,6,0,13,17,63
1022300164,1611661322,Mystics,WAS,Washington,Bench,26.000000:60,3,8,0.375,2,5,0.4,4,5,0.8,2,3,5,0,0,0,2,1,12
1022300164,1611661320,Sparks,LAS,Los Angeles,Starters,147.000000:49,22,44,0.5,8,18,0.444,20,22,0.909,4,20,24,16,8,2,13,14,72
1022300164,1611661320,Sparks,LAS,Los Angeles,Bench,52.000000:11,5,15,0.333,2,3,0.667,7,9,0.778,2,6,8,5,3,1,2,9,19
1022300138,1611661321,Wings,DAL,Dallas,Starters,158.000000:35,28,66,0.424,6,18,0.333,12,18,0.667,16,20,36,11,4,2,6,17,74
1022300138,1611661321,Wings,DAL,Dallas,Bench,36.000000:08,2,9,0.222,1,3,0.333,2,2,1.0,2,6,8,3,1,3,2,2,7
1022300138,1611661323,Sun,CON,Connecticut,Starters,172.000000:00,27,60,0.45,7,22,0.318,23,26,0.885,6,23,29,18,3,3,7,11,84
1022300138,1611661323,Sun,CON,Connecticut,Bench,28.000000:00,2,6,0.333,0,2,0.0,0,0,0.0,2,0,2,1,3,1,0,4,4
1022300108,1611661322,Mystics,WAS,Washington,Starters,137.000000:32,23,42,0.548,3,10,0.3,6,8,0.75,1,16,17,21,7,3,12,12,55
1022300108,1611661322,Mystics,WAS,Washington,Bench,62.000000:28,10,19,0.526,4,7,0.571,5,7,0.714,4,10,14,3,1,1,5,9,29
1022300108,1611661323,Sun,CON,Connecticut,Starters,152.000000:26,27,51,0.529,9,20,0.45,10,17,0.588,4,17,21,15,6,1,11,14,73
1022300108,1611661323,Sun,CON,Connecticut,Bench,47.000000:34,6,14,0.429,4,5,0.8,3,4,0.75,0,3,3,3,0,0,0,3,19
1022300182,1611661313,Liberty,NYL,New York,Starters,158.000000:22,22,55,0.4,12,32,0.375,9,11,0.818,4,21,25,20,2,6,14,9,65
1022300182,1611661313,Liberty,NYL,New York,Bench,41.000000:38,3,9,0.333,3,7,0.429,1,2,0.5,0,3,3,3,0,1,1,4,10
